,SecurityName,Identifier,Date,ColorValue,ColorMatch,Benchmark,QuoteType,ColorType,Size,SectorType,Tier,TierDesignation,Region,MdColorId,GroupingKey,LineNumber
4865,Bond J,JJJJJJJJJ,2018-05-07 04:02:00,99.709,99.709,,PRICE,OFFER,,CORP,2,A,Canada,945442307,,
4866,Bond J,JJJJJJJJJ,2018-05-07 08:15:00,9.0,9,,SPREAD,BID,,CORP,2,A,Canada,945743075,,
4867,Bond J,JJJJJJJJJ,2018-05-07 08:15:00,4.0,4,,SPREAD,OFFER,,CORP,2,A,Canada,945743076,,
4868,Bond J,JJJJJJJJJ,2018-05-07 08:15:00,99.691,99.691,,PRICE,BID,,CORP,2,A,Canada,945743077,,
4869,Bond J,JJJJJJJJJ,2018-05-07 08:15:00,99.708,99.708,,PRICE,OFFER,,CORP,2,A,Canada,945743078,,
4870,Bond J,JJJJJJJJJ,2018-05-07 13:49:00,10.0,10,,SPREAD,BID,2000000.0,CORP,1,A,Canada,946488592,,
4871,Bond J,JJJJJJJJJ,2018-05-07 13:49:00,5.0,5,,SPREAD,OFFER,2000000.0,CORP,1,A,Canada,946488593,,
4872,Bond J,JJJJJJJJJ,2018-05-07 13:49:00,2.35,2.35,,YIELD,BID,2000000.0,CORP,1,A,Canada,946488594,,
4873,Bond J,JJJJJJJJJ,2018-05-07 13:49:00,2.3,2.3,,YIELD,OFFER,2000000.0,CORP,1,A,Canada,946488595,,
4874,Bond J,JJJJJJJJJ,2018-05-07 20:07:00,9.0,9,,SPREAD,BID,,CORP,2,A,Canada,946686782,,
4875,Bond J,JJJJJJJJJ,2018-05-07 20:07:00,4.0,4,,SPREAD,OFFER,,CORP,2,A,Canada,946686783,,
4876,Bond J,JJJJJJJJJ,2018-05-07 20:07:00,99.693,99.693,,PRICE,BID,,CORP,2,A,Canada,946686784,,
4877,Bond J,JJJJJJJJJ,2018-05-07 20:07:00,99.709,99.709,,PRICE,OFFER,,CORP,2,A,Canada,946686785,,
4878,Bond J,JJJJJJJJJ,2018-05-08 03:30:00,9.0,9,,SPREAD,BID,,CORP,2,A,Canada,946883239,,
4879,Bond J,JJJJJJJJJ,2018-05-08 03:30:00,4.0,4,,SPREAD,OFFER,,CORP,2,A,Canada,946883240,,
4880,Bond J,JJJJJJJJJ,2018-05-08 03:30:00,99.69200000000001,99.692,,PRICE,BID,,CORP,2,A,Canada,946883241,,
4881,Bond J,JJJJJJJJJ,2018-05-08 03:30:00,99.708,99.708,,PRICE,OFFER,,CORP,2,A,Canada,946883242,,
4882,Bond J,JJJJJJJJJ,2018-05-08 07:50:00,9.0,9,,SPREAD,BID,,CORP,2,B,Canada,947777416,,
4883,Bond J,JJJJJJJJJ,2018-05-08 07:50:00,4.0,4,,SPREAD,OFFER,,CORP,2,B,Canada,947777417,,
4884,Bond J,JJJJJJJJJ,2018-05-08 07:50:00,99.697,99.697,,PRICE,BID,,CORP,2,B,Canada,947777421,,
4885,Bond J,JJJJJJJJJ,2018-05-08 07:50:00,99.714,99.714,,PRICE,OFFER,,CORP,2,B,Canada,947777422,,
4886,Bond J,JJJJJJJJJ,2018-05-08 08:01:00,9.0,9,,SPREAD,BID,,CORP,2,A,Canada,947838528,,
4887,Bond J,JJJJJJJJJ,2018-05-08 08:01:00,4.0,4,,SPREAD,OFFER,,CORP,2,A,Canada,947838529,,
4888,Bond J,JJJJJJJJJ,2018-05-08 08:01:00,99.696,99.696,,PRICE,BID,,CORP,2,A,Canada,947838530,,
4889,Bond J,JJJJJJJJJ,2018-05-08 08:01:00,99.713,99.713,,PRICE,OFFER,,CORP,2,A,Canada,947838531,,
4890,Bond J,JJJJJJJJJ,2018-05-08 20:00:00,9.0,9,,SPREAD,BID,,CORP,2,A,Canada,949380474,,
4891,Bond J,JJJJJJJJJ,2018-05-08 20:00:00,4.0,4,,SPREAD,OFFER,,CORP,2,A,Canada,949380475,,
4892,Bond J,JJJJJJJJJ,2018-05-08 20:00:00,99.699,99.699,,PRICE,BID,,CORP,2,A,Canada,949380476,,
4893,Bond J,JJJJJJJJJ,2018-05-08 20:00:00,99.715,99.715,,PRICE,OFFER,,CORP,2,A,Canada,949380477,,
4894,Bond J,JJJJJJJJJ,2018-05-09 07:22:00,9.0,9,,SPREAD,BID,,CORP,2,A,Canada,950334769,,
4895,Bond J,JJJJJJJJJ,2018-05-09 07:22:00,4.0,4,,SPREAD,OFFER,,CORP,2,A,Canada,950334770,,
4896,Bond J,JJJJJJJJJ,2018-05-09 07:22:00,99.7,99.7,,PRICE,BID,,CORP,2,A,Canada,950334771,,
4897,Bond J,JJJJJJJJJ,2018-05-09 07:22:00,99.71600000000001,99.716,,PRICE,OFFER,,CORP,2,A,Canada,950334772,,
4898,Bond J,JJJJJJJJJ,2018-05-09 07:34:00,9.0,9,,SPREAD,BID,,CORP,2,B,Canada,950415828,,
4899,Bond J,JJJJJJJJJ,2018-05-09 07:34:00,4.0,4,,SPREAD,OFFER,,CORP,2,B,Canada,950415829,,
4900,Bond J,JJJJJJJJJ,2018-05-09 07:34:00,99.697,99.697,,PRICE,BID,,CORP,2,B,Canada,950415833,,
4901,Bond J,JJJJJJJJJ,2018-05-09 07:34:00,99.714,99.714,,PRICE,OFFER,,CORP,2,B,Canada,950415834,,
4902,Bond J,JJJJJJJJJ,2018-05-09 10:10:00,10.0,10,,SPREAD,BID,0.0,CORP,2,C,Canada,951255886,,
4903,Bond J,JJJJJJJJJ,2018-05-09 10:10:00,-10.0,-10,,SPREAD,OFFER,15000000.0,CORP,2,C,Canada,951255887,,
4904,Bond J,JJJJJJJJJ,2018-05-09 10:10:00,2.376,2.376,YTM,YIELD,BID,0.0,CORP,2,C,Canada,951255889,,
4905,Bond J,JJJJJJJJJ,2018-05-09 10:10:00,99.704,99.704,,PRICE,BID,0.0,CORP,2,C,Canada,951255890,,
4906,Bond J,JJJJJJJJJ,2018-05-09 13:31:00,99.697,99.697,,PRICE,BID,,CORP,2,B,Canada,951792394,,
4907,Bond J,JJJJJJJJJ,2018-05-09 13:31:00,99.714,99.714,,PRICE,OFFER,,CORP,2,B,Canada,951792395,,
4908,Bond J,JJJJJJJJJ,2018-05-09 13:31:00,9.0,9,,SPREAD,BID,,CORP,2,B,Canada,951792389,,
4909,Bond J,JJJJJJJJJ,2018-05-09 13:31:00,4.0,4,,SPREAD,OFFER,,CORP,2,B,Canada,951792390,,
4910,Bond J,JJJJJJJJJ,2018-05-09 13:40:00,9.0,9,,SPREAD,BID,,CORP,2,B,Canada,951804252,,
4911,Bond J,JJJJJJJJJ,2018-05-09 13:40:00,4.0,4,,SPREAD,OFFER,,CORP,2,B,Canada,951804253,,
4912,Bond J,JJJJJJJJJ,2018-05-09 13:40:00,99.697,99.697,,PRICE,BID,,CORP,2,B,Canada,951804257,,
4913,Bond J,JJJJJJJJJ,2018-05-09 13:40:00,99.714,99.714,,PRICE,OFFER,,CORP,2,B,Canada,951804258,,
4914,Bond J,JJJJJJJJJ,2018-05-09 20:39:00,9.0,9,,SPREAD,BID,,CORP,2,A,Canada,952018057,,
4915,Bond J,JJJJJJJJJ,2018-05-09 20:39:00,4.0,4,,SPREAD,OFFER,,CORP,2,A,Canada,952018058,,
4916,Bond J,JJJJJJJJJ,2018-05-09 20:39:00,99.70700000000001,99.707,,PRICE,BID,,CORP,2,A,Canada,952018059,,
4917,Bond J,JJJJJJJJJ,2018-05-09 20:39:00,99.723,99.723,,PRICE,OFFER,,CORP,2,A,Canada,952018060,,
4918,Bond J,JJJJJJJJJ,2018-05-10 03:33:00,9.0,9,,SPREAD,BID,,CORP,2,A,Canada,952257137,,
4919,Bond J,JJJJJJJJJ,2018-05-10 03:33:00,4.0,4,,SPREAD,OFFER,,CORP,2,A,Canada,952257138,,
4920,Bond J,JJJJJJJJJ,2018-05-10 03:33:00,99.708,99.708,,PRICE,BID,,CORP,2,A,Canada,952257139,,
4921,Bond J,JJJJJJJJJ,2018-05-10 03:33:00,99.72399999999999,99.724,,PRICE,OFFER,,CORP,2,A,Canada,952257140,,
4922,Bond J,JJJJJJJJJ,2018-05-10 07:47:00,9.0,9,,SPREAD,BID,,CORP,2,B,Canada,953001530,,
4923,Bond J,JJJJJJJJJ,2018-05-10 07:47:00,4.0,4,,SPREAD,OFFER,,CORP,2,B,Canada,953001531,,
4924,Bond J,JJJJJJJJJ,2018-05-10 07:47:00,99.71,99.71,,PRICE,BID,,CORP,2,B,Canada,953001535,,
4925,Bond J,JJJJJJJJJ,2018-05-10 07:47:00,99.726,99.726,,PRICE,OFFER,,CORP,2,B,Canada,953001536,,
4926,Bond J,JJJJJJJJJ,2018-05-10 08:07:00,9.0,9,,SPREAD,BID,,CORP,2,B,Canada,953095321,,
4927,Bond J,JJJJJJJJJ,2018-05-10 08:07:00,4.0,4,,SPREAD,OFFER,,CORP,2,B,Canada,953095322,,
4928,Bond J,JJJJJJJJJ,2018-05-10 08:07:00,99.71,99.71,,PRICE,BID,,CORP,2,B,Canada,953095326,,
4929,Bond J,JJJJJJJJJ,2018-05-10 08:07:00,99.726,99.726,,PRICE,OFFER,,CORP,2,B,Canada,953095327,,
4930,Bond J,JJJJJJJJJ,2018-05-10 08:09:00,8.0,8,,SPREAD,BID,,CORP,2,A,Canada,953109681,,
4931,Bond J,JJJJJJJJJ,2018-05-10 08:09:00,3.0,3,,SPREAD,OFFER,,CORP,2,A,Canada,953109682,,
4932,Bond J,JJJJJJJJJ,2018-05-10 08:09:00,99.713,99.713,,PRICE,BID,,CORP,2,A,Canada,953109683,,
4933,Bond J,JJJJJJJJJ,2018-05-10 08:09:00,99.729,99.729,,PRICE,OFFER,,CORP,2,A,Canada,953109684,,
4934,Bond J,JJJJJJJJJ,2018-05-10 16:02:00,10.0,10,,SPREAD,BID,0.0,CORP,2,C,Canada,954345197,,
4935,Bond J,JJJJJJJJJ,2018-05-10 16:02:00,-10.0,-10,,SPREAD,OFFER,15000000.0,CORP,2,C,Canada,954345198,,
4936,Bond J,JJJJJJJJJ,2018-05-10 16:02:00,2.371,2.371,YTM,YIELD,BID,0.0,CORP,2,C,Canada,954345200,,
4937,Bond J,JJJJJJJJJ,2018-05-10 16:02:00,99.714,99.714,,PRICE,BID,0.0,CORP,2,C,Canada,954345201,,
4938,Bond J,JJJJJJJJJ,2018-05-10 20:00:00,8.0,8,,SPREAD,BID,,CORP,2,A,Canada,954415404,efc8fb9e-e21f-469b-b482-ffa569bc5673,6.0
4939,Bond J,JJJJJJJJJ,2018-05-10 20:00:00,3.0,3,,SPREAD,OFFER,,CORP,2,A,Canada,954415405,efc8fb9e-e21f-469b-b482-ffa569bc5673,6.0
4940,Bond J,JJJJJJJJJ,2018-05-10 20:00:00,99.715,99.715,,PRICE,BID,,CORP,2,A,Canada,954415406,efc8fb9e-e21f-469b-b482-ffa569bc5673,6.0
4941,Bond J,JJJJJJJJJ,2018-05-10 20:00:00,99.73100000000001,99.731,,PRICE,OFFER,,CORP,2,A,Canada,954415407,efc8fb9e-e21f-469b-b482-ffa569bc5673,6.0
4942,Bond J,JJJJJJJJJ,2018-05-11 03:38:00,8.0,8,,SPREAD,BID,,CORP,2,A,Canada,954651508,dc340b7c-f25b-469a-b116-e31140056acd,6.0
4943,Bond J,JJJJJJJJJ,2018-05-11 03:38:00,3.0,3,,SPREAD,OFFER,,CORP,2,A,Canada,954651509,dc340b7c-f25b-469a-b116-e31140056acd,6.0
4944,Bond J,JJJJJJJJJ,2018-05-11 03:38:00,99.71600000000001,99.716,,PRICE,BID,,CORP,2,A,Canada,954651510,dc340b7c-f25b-469a-b116-e31140056acd,6.0
4945,Bond J,JJJJJJJJJ,2018-05-11 03:38:00,99.73200000000001,99.732,,PRICE,OFFER,,CORP,2,A,Canada,954651511,dc340b7c-f25b-469a-b116-e31140056acd,6.0
4946,Bond J,JJJJJJJJJ,2018-05-11 08:21:00,8.0,8,,SPREAD,BID,,CORP,2,A,Canada,955556285,3f4d46b7-ea4f-478d-a64c-5c84c5971f4f,6.0
4947,Bond J,JJJJJJJJJ,2018-05-11 08:21:00,3.0,3,,SPREAD,OFFER,,CORP,2,A,Canada,955556286,3f4d46b7-ea4f-478d-a64c-5c84c5971f4f,6.0
4948,Bond J,JJJJJJJJJ,2018-05-11 08:21:00,99.72,99.72,,PRICE,BID,,CORP,2,A,Canada,955556287,3f4d46b7-ea4f-478d-a64c-5c84c5971f4f,6.0
4949,Bond J,JJJJJJJJJ,2018-05-11 08:21:00,99.736,99.736,,PRICE,OFFER,,CORP,2,A,Canada,955556288,3f4d46b7-ea4f-478d-a64c-5c84c5971f4f,6.0
4950,Bond J,JJJJJJJJJ,2018-05-13 20:00:00,8.0,8,,SPREAD,BID,,CORP,2,A,Canada,956738004,a95c9c09-fd37-499f-8a2d-92c7118d4b3a,6.0
4951,Bond J,JJJJJJJJJ,2018-05-13 20:00:00,3.0,3,,SPREAD,OFFER,,CORP,2,A,Canada,956738005,a95c9c09-fd37-499f-8a2d-92c7118d4b3a,6.0
4952,Bond J,JJJJJJJJJ,2018-05-13 20:00:00,99.728,99.728,,PRICE,BID,,CORP,2,A,Canada,956738006,a95c9c09-fd37-499f-8a2d-92c7118d4b3a,6.0
4953,Bond J,JJJJJJJJJ,2018-05-13 20:00:00,99.743,99.743,,PRICE,OFFER,,CORP,2,A,Canada,956738007,a95c9c09-fd37-499f-8a2d-92c7118d4b3a,6.0
4954,Bond J,JJJJJJJJJ,2018-05-14 03:19:00,8.0,8,,SPREAD,BID,,CORP,2,A,Canada,956949158,edd7eab1-6dce-41e1-8e1e-5785c43afe89,6.0
4955,Bond J,JJJJJJJJJ,2018-05-14 03:19:00,3.0,3,,SPREAD,OFFER,,CORP,2,A,Canada,956949159,edd7eab1-6dce-41e1-8e1e-5785c43afe89,6.0
4956,Bond J,JJJJJJJJJ,2018-05-14 03:19:00,99.73,99.73,,PRICE,BID,,CORP,2,A,Canada,956949160,edd7eab1-6dce-41e1-8e1e-5785c43afe89,6.0
4957,Bond J,JJJJJJJJJ,2018-05-14 03:19:00,99.74600000000001,99.746,,PRICE,OFFER,,CORP,2,A,Canada,956949161,edd7eab1-6dce-41e1-8e1e-5785c43afe89,6.0
4958,Bond J,JJJJJJJJJ,2018-05-14 07:37:00,9.0,9,,SPREAD,BID,,CORP,2,B,Canada,957826525,1f6b2db7-87f3-4042-af90-2cfde71a43a7,41.0
4959,Bond J,JJJJJJJJJ,2018-05-14 07:37:00,4.0,4,,SPREAD,OFFER,,CORP,2,B,Canada,957826526,1f6b2db7-87f3-4042-af90-2cfde71a43a7,41.0
4960,Bond J,JJJJJJJJJ,2018-05-14 07:37:00,99.729,99.729,,PRICE,BID,,CORP,2,B,Canada,957826530,1f6b2db7-87f3-4042-af90-2cfde71a43a7,41.0
4961,Bond J,JJJJJJJJJ,2018-05-14 07:37:00,99.745,99.745,,PRICE,OFFER,,CORP,2,B,Canada,957826531,1f6b2db7-87f3-4042-af90-2cfde71a43a7,41.0
4962,Bond J,JJJJJJJJJ,2018-05-14 07:43:00,9.0,9,,SPREAD,BID,,CORP,2,B,Canada,957878719,024e55c9-eda5-4773-9f54-27462e19991e,41.0
4963,Bond J,JJJJJJJJJ,2018-05-14 07:43:00,4.0,4,,SPREAD,OFFER,,CORP,2,B,Canada,957878720,024e55c9-eda5-4773-9f54-27462e19991e,41.0
4964,Bond J,JJJJJJJJJ,2018-05-14 07:43:00,99.729,99.729,,PRICE,BID,,CORP,2,B,Canada,957878724,024e55c9-eda5-4773-9f54-27462e19991e,41.0
4965,Bond J,JJJJJJJJJ,2018-05-14 07:43:00,99.745,99.745,,PRICE,OFFER,,CORP,2,B,Canada,957878725,024e55c9-eda5-4773-9f54-27462e19991e,41.0
4966,Bond J,JJJJJJJJJ,2018-05-14 09:46:00,8.0,8,,SPREAD,BID,,CORP,2,A,Canada,958592995,158223c4-a714-4f48-8162-61a49af43373,6.0
4967,Bond J,JJJJJJJJJ,2018-05-14 09:46:00,3.0,3,,SPREAD,OFFER,,CORP,2,A,Canada,958592996,158223c4-a714-4f48-8162-61a49af43373,6.0
4968,Bond J,JJJJJJJJJ,2018-05-14 09:46:00,99.73299999999999,99.733,,PRICE,BID,,CORP,2,A,Canada,958592997,158223c4-a714-4f48-8162-61a49af43373,6.0
4969,Bond J,JJJJJJJJJ,2018-05-14 09:46:00,99.749,99.749,,PRICE,OFFER,,CORP,2,A,Canada,958592998,158223c4-a714-4f48-8162-61a49af43373,6.0
4970,Bond J,JJJJJJJJJ,2018-05-14 20:00:00,8.0,8,,SPREAD,BID,,CORP,2,A,Canada,959766117,2dbf97d4-7fef-4827-a251-fb9affea8278,6.0
4971,Bond J,JJJJJJJJJ,2018-05-14 20:00:00,3.0,3,,SPREAD,OFFER,,CORP,2,A,Canada,959766118,2dbf97d4-7fef-4827-a251-fb9affea8278,6.0
4972,Bond J,JJJJJJJJJ,2018-05-14 20:00:00,99.735,99.735,,PRICE,BID,,CORP,2,A,Canada,959766119,2dbf97d4-7fef-4827-a251-fb9affea8278,6.0
4973,Bond J,JJJJJJJJJ,2018-05-14 20:00:00,99.751,99.751,,PRICE,OFFER,,CORP,2,A,Canada,959766120,2dbf97d4-7fef-4827-a251-fb9affea8278,6.0
4974,Bond J,JJJJJJJJJ,2018-05-15 03:34:00,7.0,7,,SPREAD,BID,,CORP,2,A,Canada,959994996,6b8a2a5a-c6bc-493a-bbf1-3dfe92e1ddb9,6.0
4975,Bond J,JJJJJJJJJ,2018-05-15 03:34:00,2.0,2,,SPREAD,OFFER,,CORP,2,A,Canada,959994997,6b8a2a5a-c6bc-493a-bbf1-3dfe92e1ddb9,6.0
4976,Bond J,JJJJJJJJJ,2018-05-15 03:34:00,99.73700000000001,99.737,,PRICE,BID,,CORP,2,A,Canada,959994998,6b8a2a5a-c6bc-493a-bbf1-3dfe92e1ddb9,6.0
4977,Bond J,JJJJJJJJJ,2018-05-15 03:34:00,99.75299999999999,99.753,,PRICE,OFFER,,CORP,2,A,Canada,959994999,6b8a2a5a-c6bc-493a-bbf1-3dfe92e1ddb9,6.0
4978,Bond J,JJJJJJJJJ,2018-05-15 07:38:00,9.0,9,,SPREAD,BID,,CORP,2,B,Canada,960824986,94015bd0-6e4c-4778-8515-50d87d2eb650,41.0
4979,Bond J,JJJJJJJJJ,2018-05-15 07:38:00,4.0,4,,SPREAD,OFFER,,CORP,2,B,Canada,960824987,94015bd0-6e4c-4778-8515-50d87d2eb650,41.0
4980,Bond J,JJJJJJJJJ,2018-05-15 07:38:00,99.73299999999999,99.733,,PRICE,BID,,CORP,2,B,Canada,960824991,94015bd0-6e4c-4778-8515-50d87d2eb650,41.0
4981,Bond J,JJJJJJJJJ,2018-05-15 07:38:00,99.749,99.749,,PRICE,OFFER,,CORP,2,B,Canada,960824992,94015bd0-6e4c-4778-8515-50d87d2eb650,41.0
4982,Bond J,JJJJJJJJJ,2018-05-15 08:14:00,99.749,99.749,,PRICE,OFFER,,CORP,2,B,Canada,961063194,4cd9bf5e-92a6-4ba0-859e-eb3446f17ae9,41.0
4983,Bond J,JJJJJJJJJ,2018-05-15 08:14:00,9.0,9,,SPREAD,BID,,CORP,2,B,Canada,961063195,4cd9bf5e-92a6-4ba0-859e-eb3446f17ae9,41.0
4984,Bond J,JJJJJJJJJ,2018-05-15 08:14:00,4.0,4,,SPREAD,OFFER,,CORP,2,B,Canada,961063196,4cd9bf5e-92a6-4ba0-859e-eb3446f17ae9,41.0
4985,Bond J,JJJJJJJJJ,2018-05-15 08:14:00,99.73299999999999,99.733,,PRICE,BID,,CORP,2,B,Canada,961063200,4cd9bf5e-92a6-4ba0-859e-eb3446f17ae9,41.0
4986,Bond J,JJJJJJJJJ,2018-05-15 08:28:00,99.738,99.738,,PRICE,BID,,CORP,2,A,Canada,961111646,a1ed7af9-5be1-455d-b34e-cdb82391b260,6.0
4987,Bond J,JJJJJJJJJ,2018-05-15 08:28:00,99.75299999999999,99.753,,PRICE,OFFER,,CORP,2,A,Canada,961111647,a1ed7af9-5be1-455d-b34e-cdb82391b260,6.0
4988,Bond J,JJJJJJJJJ,2018-05-15 08:28:00,7.0,7,,SPREAD,BID,,CORP,2,A,Canada,961111644,a1ed7af9-5be1-455d-b34e-cdb82391b260,6.0
4989,Bond J,JJJJJJJJJ,2018-05-15 08:28:00,2.0,2,,SPREAD,OFFER,,CORP,2,A,Canada,961111645,a1ed7af9-5be1-455d-b34e-cdb82391b260,6.0
4990,Bond J,JJJJJJJJJ,2018-05-15 14:12:00,9.0,9,,SPREAD,BID,0.0,CORP,2,C,Canada,962249844,9362bb44-0f4b-40c4-b043-7b568078b548,55.0
4991,Bond J,JJJJJJJJJ,2018-05-15 14:12:00,-11.0,-11,,SPREAD,OFFER,15000000.0,CORP,2,C,Canada,962249845,9362bb44-0f4b-40c4-b043-7b568078b548,55.0
4992,Bond J,JJJJJJJJJ,2018-05-15 14:12:00,2.31,2.31,YTM,YIELD,BID,0.0,CORP,2,C,Canada,962249847,9362bb44-0f4b-40c4-b043-7b568078b548,55.0
4993,Bond J,JJJJJJJJJ,2018-05-15 14:12:00,99.73899999999999,99.739,,PRICE,BID,0.0,CORP,2,C,Canada,962249848,9362bb44-0f4b-40c4-b043-7b568078b548,55.0
4994,Bond J,JJJJJJJJJ,2018-05-15 20:00:00,7.0,7,,SPREAD,BID,,CORP,2,A,Canada,962436460,c9b660b0-ddfc-4a52-8eb4-eaf24ba9bf9a,6.0
4995,Bond J,JJJJJJJJJ,2018-05-15 20:00:00,2.0,2,,SPREAD,OFFER,,CORP,2,A,Canada,962436461,c9b660b0-ddfc-4a52-8eb4-eaf24ba9bf9a,6.0
4996,Bond J,JJJJJJJJJ,2018-05-15 20:00:00,99.73899999999999,99.739,,PRICE,BID,,CORP,2,A,Canada,962436462,c9b660b0-ddfc-4a52-8eb4-eaf24ba9bf9a,6.0
4997,Bond J,JJJJJJJJJ,2018-05-15 20:00:00,99.755,99.755,,PRICE,OFFER,,CORP,2,A,Canada,962436463,c9b660b0-ddfc-4a52-8eb4-eaf24ba9bf9a,6.0
4998,Bond J,JJJJJJJJJ,2018-05-15 20:00:00,99.744,99.744,,PRICE,OFFER,845000.0,CORP,2,A,Canada,962437496,7b1197c9-8d5d-4721-bb67-775812b5d231,15.0
4999,Bond J,JJJJJJJJJ,2018-05-15 20:00:00,2.0,2,,SPREAD,OFFER,845000.0,CORP,2,A,Canada,962437498,7b1197c9-8d5d-4721-bb67-775812b5d231,15.0
5000,Bond J,JJJJJJJJJ,2018-05-15 20:00:00,99.744,99.744,,PRICE,OFFER,845000.0,CORP,3,A,Canada,962438795,cfa5d40a-1d52-4f06-b62e-a236565bd9a8,15.0
5001,Bond J,JJJJJJJJJ,2018-05-15 20:00:00,2.0,2,,SPREAD,OFFER,845000.0,CORP,3,A,Canada,962438797,cfa5d40a-1d52-4f06-b62e-a236565bd9a8,15.0
5002,Bond J,JJJJJJJJJ,2018-05-16 03:06:00,99.74,99.74,,PRICE,OFFER,845000.0,CORP,3,A,Canada,962656683,3b67101b-b07b-47d9-9fd8-468e67c7ae71,15.0
5003,Bond J,JJJJJJJJJ,2018-05-16 03:06:00,2.0,2,,SPREAD,OFFER,845000.0,CORP,3,A,Canada,962656685,3b67101b-b07b-47d9-9fd8-468e67c7ae71,15.0
5004,Bond J,JJJJJJJJJ,2018-05-16 03:07:00,2.0,2,,SPREAD,OFFER,845000.0,CORP,2,A,Canada,962654678,925bac6e-7bac-4686-82d9-924f8d3789b4,15.0
5005,Bond J,JJJJJJJJJ,2018-05-16 03:07:00,99.74,99.74,,PRICE,OFFER,845000.0,CORP,2,A,Canada,962654679,925bac6e-7bac-4686-82d9-924f8d3789b4,15.0
5006,Bond J,JJJJJJJJJ,2018-05-16 03:34:00,7.0,7,,SPREAD,BID,,CORP,2,A,Canada,962735271,eed60c9d-43a6-42dc-a5bb-903f6eacd4a6,6.0
5007,Bond J,JJJJJJJJJ,2018-05-16 03:34:00,2.0,2,,SPREAD,OFFER,,CORP,2,A,Canada,962735272,eed60c9d-43a6-42dc-a5bb-903f6eacd4a6,6.0
5008,Bond J,JJJJJJJJJ,2018-05-16 03:34:00,99.73700000000001,99.737,,PRICE,BID,,CORP,2,A,Canada,962735273,eed60c9d-43a6-42dc-a5bb-903f6eacd4a6,6.0
5009,Bond J,JJJJJJJJJ,2018-05-16 03:34:00,99.75200000000001,99.752,,PRICE,OFFER,,CORP,2,A,Canada,962735274,eed60c9d-43a6-42dc-a5bb-903f6eacd4a6,6.0
5010,Bond J,JJJJJJJJJ,2018-05-16 07:01:00,99.742,99.742,,PRICE,OFFER,845000.0,CORP,2,A,Canada,963343549,de6f8dd9-c2d7-4c8c-93e0-b2f24a4820b4,16.0
5011,Bond J,JJJJJJJJJ,2018-05-16 07:01:00,2.0,2,,SPREAD,OFFER,845000.0,CORP,2,A,Canada,963343551,de6f8dd9-c2d7-4c8c-93e0-b2f24a4820b4,16.0
5012,Bond J,JJJJJJJJJ,2018-05-16 07:01:00,99.742,99.742,,PRICE,OFFER,845000.0,CORP,2,A,Canada,963341547,de6f8dd9-c2d7-4c8c-93e0-b2f24a4820b4,16.0
5013,Bond J,JJJJJJJJJ,2018-05-16 07:01:00,2.0,2,,SPREAD,OFFER,845000.0,CORP,2,A,Canada,963341549,de6f8dd9-c2d7-4c8c-93e0-b2f24a4820b4,16.0
5014,Bond J,JJJJJJJJJ,2018-05-16 07:01:00,99.742,99.742,,PRICE,OFFER,845000.0,CORP,3,A,Canada,963343546,ffb8555c-bb7b-4117-8b95-9d7e8eec1292,16.0
5015,Bond J,JJJJJJJJJ,2018-05-16 07:01:00,2.0,2,,SPREAD,OFFER,845000.0,CORP,3,A,Canada,963343548,ffb8555c-bb7b-4117-8b95-9d7e8eec1292,16.0
5016,Bond J,JJJJJJJJJ,2018-05-16 07:01:00,99.742,99.742,,PRICE,OFFER,845000.0,CORP,3,A,Canada,963341544,ffb8555c-bb7b-4117-8b95-9d7e8eec1292,16.0
