cusip,reported_date,spread,price,reported_volume,estimated_volume,execution_time,reported_time,reporting_party_type,contra_party_type,side,quantity_ind
AAAAAAAAA,2018-05-08,,99.67,75000,75000,5/8/2018 15:56,5/8/2018 15:56,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
BBBBBBBBB,2018-05-08,111.527483,100.352,15000,15000,5/8/2018 15:57,5/8/2018 15:57,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
DDDDDDDDD,2018-05-08,41.880273,98.965,37000,37000,5/8/2018 15:56,5/8/2018 15:58,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
EEEEEEEEE,2018-05-08,,100.025,15000,15000,5/8/2018 16:06,5/8/2018 16:06,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
EEEEEEEEE,2018-05-08,,102.025,15000,15000,5/8/2018 16:06,5/8/2018 16:06,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
EEEEEEEEE,2018-05-08,,102.025,20000,20000,5/8/2018 16:08,5/8/2018 16:08,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
EEEEEEEEE,2018-05-08,,99.938,100000,100000,5/8/2018 16:08,5/8/2018 16:08,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
EEEEEEEEE,2018-05-08,,100.0235,100000,100000,5/8/2018 16:09,5/8/2018 16:09,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
EEEEEEEEE,2018-05-08,,99.991,100000,100000,5/8/2018 16:09,5/8/2018 16:09,BROKER_DEALER,ATS,SELL,ACTUAL
EEEEEEEEE,2018-05-08,,99.991,100000,100000,5/8/2018 16:09,5/8/2018 16:09,ATS,BROKER_DEALER,SELL,ACTUAL
EEEEEEEEE,2018-05-08,,100.688,100000,100000,5/8/2018 16:11,5/8/2018 16:11,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
AAAAAAAAA,2018-05-08,,99.75,75000,75000,5/8/2018 16:32,5/8/2018 16:32,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
AAAAAAAAA,2018-05-08,,99.75,75000,75000,5/8/2018 16:32,5/8/2018 16:32,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-08,47.737549,98.814,75000,75000,5/8/2018 16:34,5/8/2018 16:34,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
BBBBBBBBB,2018-05-08,109.049975,100.484,5000000,11400000,5/8/2018 16:46,5/8/2018 16:49,BROKER_DEALER,CUSTOMER,BUY,ESTIMATED
BBBBBBBBB,2018-05-08,77.177984,102.5344,15000,15000,5/8/2018 17:28,5/8/2018 17:28,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
BBBBBBBBB,2018-05-08,106.811511,100.6484,15000,15000,5/8/2018 17:28,5/8/2018 17:28,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
EEEEEEEEE,2018-05-08,,100.1,5000,5000,5/8/2018 17:39,5/8/2018 17:39,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
EEEEEEEEE,2018-05-08,,102.1,5000,5000,5/8/2018 17:39,5/8/2018 17:39,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-08,46.450276,98.845,50000,50000,5/8/2018 18:11,5/8/2018 18:12,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-08,49.267836,98.787,8000,8000,5/8/2018 18:15,5/8/2018 18:17,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
EEEEEEEEE,2018-05-08,,102.125,20000,20000,5/8/2018 18:18,5/8/2018 18:19,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
BBBBBBBBB,2018-05-08,107.151618,100.686,25000,25000,5/8/2018 18:22,5/8/2018 18:22,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
BBBBBBBBB,2018-05-08,107.151618,100.686,25000,25000,5/8/2018 18:22,5/8/2018 18:22,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
EEEEEEEEE,2018-05-08,,102.125,25000,25000,5/8/2018 18:35,5/8/2018 18:37,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-08,6.414186,99.825,6000,6000,5/8/2018 18:49,5/8/2018 18:49,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-08,45.15704,98.886,6000,6000,5/8/2018 18:49,5/8/2018 18:49,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
BBBBBBBBB,2018-05-08,106.99591399999998,100.684,2000,2000,5/8/2018 19:11,5/8/2018 19:11,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
BBBBBBBBB,2018-05-08,106.99591399999998,100.684,2000,2000,5/8/2018 19:11,5/8/2018 19:11,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-08,45.460687,98.859,2000,2000,5/8/2018 19:12,5/8/2018 19:13,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
EEEEEEEEE,2018-05-08,,102.0,30000,30000,5/8/2018 19:20,5/8/2018 19:21,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-08,43.756787,98.9099,16000,16000,5/8/2018 19:42,5/8/2018 19:43,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-08,50.14745300000001,98.756,5000000,5000000,5/8/2018 19:34,5/8/2018 19:43,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
BBBBBBBBB,2018-05-08,111.165828,100.41,10000,10000,5/8/2018 19:41,5/8/2018 19:43,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
BBBBBBBBB,2018-05-08,111.165828,100.41,10000,10000,5/8/2018 19:41,5/8/2018 19:43,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
DDDDDDDDD,2018-05-08,43.756787,98.9099,16000,16000,5/8/2018 19:45,5/8/2018 19:46,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
JJJJJJJJJ,2018-05-08,94.17221,92.713,470000,470000,5/8/2018 19:48,5/8/2018 19:48,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-08,48.48535800000001,98.796,14000,14000,5/8/2018 19:50,5/8/2018 19:50,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
DDDDDDDDD,2018-05-08,48.48535800000001,98.796,14000,14000,5/8/2018 19:50,5/8/2018 19:50,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
BBBBBBBBB,2018-05-08,107.284955,100.654,50000,50000,5/8/2018 19:53,5/8/2018 19:53,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
BBBBBBBBB,2018-05-08,107.284955,100.654,50000,50000,5/8/2018 19:53,5/8/2018 19:53,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
AAAAAAAAA,2018-05-08,,99.863,12000,12000,5/8/2018 20:04,5/8/2018 20:04,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-08,45.744509,98.862,85000,85000,5/8/2018 20:04,5/8/2018 20:06,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-08,49.31622,98.776,800000,800000,5/8/2018 20:10,5/8/2018 20:11,BROKER_DEALER,NON_MEMBER,BUY,ACTUAL
HHHHHHHHH,2018-05-08,,99.849,6000,6000,5/8/2018 20:12,5/8/2018 20:12,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
HHHHHHHHH,2018-05-08,,99.849,6000,6000,5/8/2018 20:12,5/8/2018 20:12,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
FFFFFFFFF,2018-05-08,,100.634426,528000,528000,5/8/2018 20:46,5/8/2018 20:47,BROKER_DEALER,NON_MEMBER,BUY,ACTUAL
BBBBBBBBB,2018-05-09,104.625597,100.62,6000,6000,5/9/2018 8:18,5/9/2018 12:01,BROKER_DEALER,NON_MEMBER,SELL,ACTUAL
AAAAAAAAA,2018-05-09,,99.818,50000,50000,5/9/2018 12:10,5/9/2018 12:14,BROKER_DEALER,NON_MEMBER,SELL,ACTUAL
HHHHHHHHH,2018-05-09,,99.934,6000,6000,5/9/2018 13:04,5/9/2018 13:04,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
HHHHHHHHH,2018-05-09,,99.934,6000,6000,5/9/2018 13:04,5/9/2018 13:04,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
HHHHHHHHH,2018-05-09,,100.034,6000,6000,5/9/2018 13:04,5/9/2018 13:04,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
EEEEEEEEE,2018-05-09,,99.5,250000,250000,5/9/2018 13:15,5/9/2018 13:15,BROKER_DEALER,ATS,SELL,ACTUAL
EEEEEEEEE,2018-05-09,,99.5,250000,250000,5/9/2018 13:15,5/9/2018 13:15,ATS,BROKER_DEALER,SELL,ACTUAL
EEEEEEEEE,2018-05-09,,99.5,100000,100000,5/9/2018 13:17,5/9/2018 13:17,ATS,BROKER_DEALER,SELL,ACTUAL
EEEEEEEEE,2018-05-09,,99.5,100000,100000,5/9/2018 13:17,5/9/2018 13:17,BROKER_DEALER,ATS,SELL,ACTUAL
DDDDDDDDD,2018-05-09,51.28523300000001,98.690315,45000,45000,5/9/2018 13:23,5/9/2018 13:23,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
EEEEEEEEE,2018-05-09,,99.5,1000000,3675000,5/9/2018 13:30,5/9/2018 13:30,BROKER_DEALER,CUSTOMER,BUY,ESTIMATED
DDDDDDDDD,2018-05-09,49.535723,98.752,3000,3000,5/9/2018 14:01,5/9/2018 14:03,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
EEEEEEEEE,2018-05-09,,101.75,25000,25000,5/9/2018 14:05,5/9/2018 14:05,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
BBBBBBBBB,2018-05-09,84.994726,101.9,20000,20000,5/9/2018 14:18,5/9/2018 14:19,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
EEEEEEEEE,2018-05-09,,100.25,80000,80000,5/9/2018 14:22,5/9/2018 14:22,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
BBBBBBBBB,2018-05-09,106.045241,100.578,10000,10000,5/9/2018 14:26,5/9/2018 14:26,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
BBBBBBBBB,2018-05-09,84.979099,101.937,25000,25000,5/9/2018 15:08,5/9/2018 15:09,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
EEEEEEEEE,2018-05-09,,99.5,280000,280000,5/9/2018 15:24,5/9/2018 15:24,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
EEEEEEEEE,2018-05-09,,99.4375,280000,280000,5/9/2018 15:26,5/9/2018 15:28,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
IIIIIIIII,2018-05-09,151.914967,91.547,14000,14000,5/9/2018 15:35,5/9/2018 15:35,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
IIIIIIIII,2018-05-09,150.343179,91.647,14000,14000,5/9/2018 15:35,5/9/2018 15:36,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
BBBBBBBBB,2018-05-09,84.97918,101.925,10000,10000,5/9/2018 15:41,5/9/2018 15:42,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
EEEEEEEEE,2018-05-09,,99.5,525000,525000,5/9/2018 15:53,5/9/2018 15:53,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
EEEEEEEEE,2018-05-09,,99.4375,525000,525000,5/9/2018 15:55,5/9/2018 15:55,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-09,51.082814,98.705,6000,6000,5/9/2018 16:02,5/9/2018 16:02,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-09,66.523025,98.335,6000,6000,5/9/2018 16:02,5/9/2018 16:02,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
IIIIIIIII,2018-05-09,130.515704,92.895,75000,75000,5/9/2018 16:03,5/9/2018 16:04,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
EEEEEEEEE,2018-05-09,,99.3125,1000000,1000000,5/9/2018 16:23,5/9/2018 16:23,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
EEEEEEEEE,2018-05-09,,99.375,1000000,1000000,5/9/2018 16:23,5/9/2018 16:24,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
EEEEEEEEE,2018-05-09,,101.775,10000,10000,5/9/2018 16:27,5/9/2018 16:28,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
EEEEEEEEE,2018-05-09,,99.775,10000,10000,5/9/2018 16:27,5/9/2018 16:27,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
EEEEEEEEE,2018-05-09,,99.33,15000,15000,5/9/2018 17:20,5/9/2018 17:20,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
BBBBBBBBB,2018-05-09,104.948535,100.647,35000,35000,5/9/2018 17:22,5/9/2018 17:22,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
BBBBBBBBB,2018-05-09,103.360505,100.747,35000,35000,5/9/2018 17:22,5/9/2018 17:22,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-09,50.257446,98.715,4810000,4810000,5/9/2018 17:27,5/9/2018 17:27,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
EEEEEEEEE,2018-05-09,,102.0,20000,20000,5/9/2018 17:31,5/9/2018 17:31,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
EEEEEEEEE,2018-05-09,,99.5,14000,14000,5/9/2018 17:41,5/9/2018 17:41,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
EEEEEEEEE,2018-05-09,,99.44,14000,14000,5/9/2018 17:41,5/9/2018 17:41,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
HHHHHHHHH,2018-05-09,,100.06,14000,14000,5/9/2018 17:58,5/9/2018 17:59,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
HHHHHHHHH,2018-05-09,,100.06,14000,14000,5/9/2018 17:58,5/9/2018 17:58,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
AAAAAAAAA,2018-05-09,,99.746,50000,50000,5/9/2018 18:16,5/9/2018 18:16,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
HHHHHHHHH,2018-05-09,,100.082,20000,20000,5/9/2018 18:25,5/9/2018 18:25,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
HHHHHHHHH,2018-05-09,,100.082,20000,20000,5/9/2018 18:28,5/9/2018 18:28,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
BBBBBBBBB,2018-05-09,104.519572,100.674,45000,45000,5/9/2018 18:34,5/9/2018 18:34,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
BBBBBBBBB,2018-05-09,104.519572,100.674,45000,45000,5/9/2018 18:34,5/9/2018 18:34,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
BBBBBBBBB,2018-05-09,88.993726,101.657,25000,25000,5/9/2018 18:35,5/9/2018 18:36,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
BBBBBBBBB,2018-05-09,108.767171,100.407,25000,25000,5/9/2018 18:35,5/9/2018 18:36,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-09,48.134986,98.766,25000,25000,5/9/2018 18:57,5/9/2018 18:57,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-09,48.134986,98.766,25000,25000,5/9/2018 18:57,5/9/2018 18:58,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-09,48.134986,98.766,25000,25000,5/9/2018 18:57,5/9/2018 18:58,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
EEEEEEEEE,2018-05-09,,101.0,15000,15000,5/9/2018 19:02,5/9/2018 19:02,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
EEEEEEEEE,2018-05-09,,99.9,15000,15000,5/9/2018 19:02,5/9/2018 19:02,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-09,51.59711,98.673,2000,2000,5/9/2018 19:10,5/9/2018 19:10,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
DDDDDDDDD,2018-05-09,46.685909,98.791,8000,8000,5/9/2018 19:10,5/9/2018 19:10,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
BBBBBBBBB,2018-05-09,104.511691,100.639,20000,20000,5/9/2018 19:15,5/9/2018 19:15,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
BBBBBBBBB,2018-05-09,104.511691,100.639,20000,20000,5/9/2018 19:15,5/9/2018 19:15,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
BBBBBBBBB,2018-05-09,103.910494,100.665,4000,4000,5/9/2018 19:23,5/9/2018 19:23,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
BBBBBBBBB,2018-05-09,103.910494,100.665,4000,4000,5/9/2018 19:23,5/9/2018 19:23,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-09,51.097319,98.685,4000,4000,5/9/2018 19:28,5/9/2018 19:30,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
EEEEEEEEE,2018-05-09,,99.775,15000,15000,5/9/2018 19:34,5/9/2018 19:34,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
EEEEEEEEE,2018-05-09,,99.775,15000,15000,5/9/2018 19:34,5/9/2018 19:34,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
EEEEEEEEE,2018-05-09,,99.775,10000,10000,5/9/2018 19:43,5/9/2018 19:43,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
EEEEEEEEE,2018-05-09,,99.775,10000,10000,5/9/2018 19:43,5/9/2018 19:43,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-09,50.098032,98.709,21000,21000,5/9/2018 19:46,5/9/2018 19:47,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-09,50.098032,98.709,21000,21000,5/9/2018 19:46,5/9/2018 19:47,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
EEEEEEEEE,2018-05-09,,101.775,10000,10000,5/9/2018 19:50,5/9/2018 19:50,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
EEEEEEEEE,2018-05-09,,100.5,50000,50000,5/9/2018 19:57,5/9/2018 19:57,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
BBBBBBBBB,2018-05-09,103.910494,100.665,2000,2000,5/9/2018 20:01,5/9/2018 20:01,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
BBBBBBBBB,2018-05-09,103.910494,100.665,2000,2000,5/9/2018 20:01,5/9/2018 20:01,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
BBBBBBBBB,2018-05-09,103.910494,100.665,5000,5000,5/9/2018 20:05,5/9/2018 20:05,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
BBBBBBBBB,2018-05-09,103.910494,100.665,5000,5000,5/9/2018 20:05,5/9/2018 20:05,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
JJJJJJJJJ,2018-05-09,93.651368,92.271,455000,455000,5/9/2018 20:08,5/9/2018 20:08,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
BBBBBBBBB,2018-05-09,103.910494,100.665,5000,5000,5/9/2018 20:12,5/9/2018 20:12,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
BBBBBBBBB,2018-05-09,103.910494,100.665,5000,5000,5/9/2018 20:12,5/9/2018 20:12,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
CCCCCCCCC,2018-05-10,160.376211,91.699,3000000,3000000,5/10/2018 3:32,5/10/2018 12:01,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
EEEEEEEEE,2018-05-10,,99.238,1000000,3675000,5/10/2018 12:33,5/10/2018 12:33,BROKER_DEALER,BROKER_DEALER,SELL,ESTIMATED
EEEEEEEEE,2018-05-10,,99.3,1000000,3675000,5/10/2018 12:33,5/10/2018 12:33,BROKER_DEALER,CUSTOMER,SELL,ESTIMATED
DDDDDDDDD,2018-05-10,48.10279,98.79,850000,850000,5/10/2018 12:51,5/10/2018 12:51,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
GGGGGGGGG,2018-05-10,,98.28,640000,640000,5/10/2018 13:45,5/10/2018 13:46,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-10,47.310175,98.809,4000,4000,5/10/2018 13:55,5/10/2018 13:57,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
BBBBBBBBB,2018-05-10,92.447803,101.564,10000,10000,5/10/2018 13:55,5/10/2018 13:58,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
EEEEEEEEE,2018-05-10,,99.7,20000,20000,5/10/2018 14:12,5/10/2018 14:12,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
EEEEEEEEE,2018-05-10,,99.7,20000,20000,5/10/2018 14:12,5/10/2018 14:13,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
EEEEEEEEE,2018-05-10,,99.7,25000,25000,5/10/2018 14:15,5/10/2018 14:15,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
EEEEEEEEE,2018-05-10,,99.7,25000,25000,5/10/2018 14:15,5/10/2018 14:15,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
EEEEEEEEE,2018-05-10,,99.739,100000,100000,5/10/2018 14:41,5/10/2018 14:41,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
EEEEEEEEE,2018-05-10,,99.739,100000,100000,5/10/2018 14:41,5/10/2018 14:41,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-10,48.110499,98.78,25000,25000,5/10/2018 14:57,5/10/2018 15:00,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
DDDDDDDDD,2018-05-10,48.486188,98.771,7000,7000,5/10/2018 14:59,5/10/2018 15:01,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
EEEEEEEEE,2018-05-10,,99.34,785000,785000,5/10/2018 15:15,5/10/2018 15:15,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
EEEEEEEEE,2018-05-10,,99.4,785000,785000,5/10/2018 15:15,5/10/2018 15:15,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-10,48.285035,98.766,46000,46000,5/10/2018 15:58,5/10/2018 16:00,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
EEEEEEEEE,2018-05-10,,101.625,5000,5000,5/10/2018 16:17,5/10/2018 16:18,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-10,50.49002700000001,98.723,2000,2000,5/10/2018 16:48,5/10/2018 16:48,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-10,79.472332,98.031939,2000,2000,5/10/2018 16:48,5/10/2018 16:48,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
JJJJJJJJJ,2018-05-10,98.31091,91.85,3000000,3000000,5/10/2018 17:01,5/10/2018 17:01,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
HHHHHHHHH,2018-05-10,,99.915,195000,195000,5/10/2018 17:25,5/10/2018 17:25,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
EEEEEEEEE,2018-05-10,,99.3,100000,100000,5/10/2018 17:37,5/10/2018 17:37,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
IIIIIIIII,2018-05-10,156.95025800000005,91.33,45000,45000,5/10/2018 17:36,5/10/2018 17:37,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
EEEEEEEEE,2018-05-10,,99.05,100000,100000,5/10/2018 17:37,5/10/2018 17:37,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
DDDDDDDDD,2018-05-10,48.118177,98.77,200000,200000,5/10/2018 17:58,5/10/2018 17:59,BROKER_DEALER,ATS,SELL,ACTUAL
DDDDDDDDD,2018-05-10,47.116706,98.794,200000,200000,5/10/2018 17:58,5/10/2018 17:59,ATS,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-10,50.205548,98.72,25000,25000,5/10/2018 18:02,5/10/2018 18:02,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
BBBBBBBBB,2018-05-10,83.975842,102.074,50000,50000,5/10/2018 18:06,5/10/2018 18:06,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
HHHHHHHHH,2018-05-10,,100.048,10000,10000,5/10/2018 18:13,5/10/2018 18:13,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
HHHHHHHHH,2018-05-10,,100.048,10000,10000,5/10/2018 18:13,5/10/2018 18:13,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
JJJJJJJJJ,2018-05-10,91.813064,93.109,5000,5000,5/10/2018 18:21,5/10/2018 18:22,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
EEEEEEEEE,2018-05-10,,99.8,20000,20000,5/10/2018 18:33,5/10/2018 18:33,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
EEEEEEEEE,2018-05-10,,101.796,20000,20000,5/10/2018 18:33,5/10/2018 18:33,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-10,45.205103,98.83,10000,10000,5/10/2018 18:37,5/10/2018 18:37,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
AAAAAAAAA,2018-05-10,,99.96,24000,24000,5/10/2018 18:51,5/10/2018 18:51,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-10,43.7457,98.865,10000,10000,5/10/2018 18:53,5/10/2018 18:53,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-10,4.826565,99.804,10000,10000,5/10/2018 18:53,5/10/2018 18:53,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-10,47.382006,98.768,7000,7000,5/10/2018 19:03,5/10/2018 19:04,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
AAAAAAAAA,2018-05-10,,99.762,165000,165000,5/10/2018 19:07,5/10/2018 19:07,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
EEEEEEEEE,2018-05-10,,101.55,20000,20000,5/10/2018 19:26,5/10/2018 19:26,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-10,50.255234,98.709,300000,300000,5/10/2018 19:27,5/10/2018 19:27,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-10,50.255234,98.709,300000,300000,5/10/2018 19:27,5/10/2018 19:27,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
BBBBBBBBB,2018-05-10,110.44315,100.428,5000,5000,5/10/2018 19:35,5/10/2018 19:35,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
DDDDDDDDD,2018-05-10,44.954966,98.836,25000,25000,5/10/2018 19:38,5/10/2018 19:38,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
BBBBBBBBB,2018-05-10,103.429201,100.869,12000,12000,5/10/2018 19:38,5/10/2018 19:38,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
BBBBBBBBB,2018-05-10,103.429201,100.869,12000,12000,5/10/2018 19:38,5/10/2018 19:38,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-10,44.775532,98.8403,12000,12000,5/10/2018 19:40,5/10/2018 19:40,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
